team_long_name,season,stage,goals_scored,goals_conceded,goal_difference
VfL Wolfsburg,2013/2014,34,3,1,2
VfL Wolfsburg,2014/2015,1,1,2,-1
VfL Wolfsburg,2014/2015,2,2,2,0
VfL Wolfsburg,2014/2015,3,1,1,0
VfL Wolfsburg,2014/2015,4,4,1,3
VfL Wolfsburg,2014/2015,5,0,1,-1
VfL Wolfsburg,2014/2015,6,2,1,1
VfL Wolfsburg,2014/2015,7,1,0,1
VfL Wolfsburg,2014/2015,8,2,1,1
VfL Wolfsburg,2014/2015,9,3,0,3
VfL Wolfsburg,2014/2015,10,4,0,4
VfL Wolfsburg,2014/2015,11,2,0,2
VfL Wolfsburg,2014/2015,12,2,3,-1
VfL Wolfsburg,2014/2015,13,1,0,1
VfL Wolfsburg,2014/2015,14,3,1,2
VfL Wolfsburg,2014/2015,15,1,1,0
VfL Wolfsburg,2014/2015,16,2,2,0
VfL Wolfsburg,2014/2015,17,2,1,1
VfL Wolfsburg,2014/2015,18,4,1,3
VfL Wolfsburg,2014/2015,19,1,1,0
VfL Wolfsburg,2014/2015,20,3,0,3
VfL Wolfsburg,2014/2015,21,5,4,1
VfL Wolfsburg,2014/2015,22,2,1,1
VfL Wolfsburg,2014/2015,23,5,3,2
VfL Wolfsburg,2014/2015,24,0,1,-1
VfL Wolfsburg,2014/2015,25,3,0,3
VfL Wolfsburg,2014/2015,26,1,1,0
VfL Wolfsburg,2014/2015,27,3,1,2
VfL Wolfsburg,2014/2015,28,2,0,2
VfL Wolfsburg,2014/2015,29,1,1,0
VfL Wolfsburg,2014/2015,30,0,1,-1
VfL Wolfsburg,2014/2015,31,2,2,0
VfL Wolfsburg,2014/2015,32,3,1,2
VfL Wolfsburg,2014/2015,33,2,1,1
VfL Wolfsburg,2014/2015,34,2,2,0
VfL Wolfsburg,2015/2016,1,2,1,1
VfL Wolfsburg,2015/2016,2,1,1,0
VfL Wolfsburg,2015/2016,3,3,0,3
VfL Wolfsburg,2015/2016,4,0,0,0
VfL Wolfsburg,2015/2016,5,2,0,2
VfL Wolfsburg,2015/2016,6,1,5,-4
VfL Wolfsburg,2015/2016,7,1,1,0
VfL Wolfsburg,2015/2016,8,0,2,-2
VfL Wolfsburg,2015/2016,9,4,2,2
VfL Wolfsburg,2015/2016,10,1,0,1
VfL Wolfsburg,2015/2016,11,2,1,1
VfL Wolfsburg,2015/2016,12,0,2,-2
VfL Wolfsburg,2015/2016,13,6,0,6
VfL Wolfsburg,2015/2016,14,0,0,0
VfL Wolfsburg,2015/2016,15,1,2,-1
VfL Wolfsburg,2015/2016,16,1,1,0
VfL Wolfsburg,2015/2016,17,1,3,-2
VfL Wolfsburg,2015/2016,18,2,3,-1
VfL Wolfsburg,2015/2016,19,1,1,0
VfL Wolfsburg,2015/2016,20,0,3,-3
VfL Wolfsburg,2015/2016,21,2,0,2
VfL Wolfsburg,2015/2016,22,1,1,0
VfL Wolfsburg,2015/2016,23,0,2,-2
VfL Wolfsburg,2015/2016,24,4,0,4
VfL Wolfsburg,2015/2016,25,2,1,1
VfL Wolfsburg,2015/2016,26,0,1,-1
VfL Wolfsburg,2015/2016,27,1,1,0
VfL Wolfsburg,2015/2016,28,0,3,-3
VfL Wolfsburg,2015/2016,29,1,1,0
VfL Wolfsburg,2015/2016,30,2,3,-1
VfL Wolfsburg,2015/2016,31,0,2,-2
VfL Wolfsburg,2015/2016,32,1,5,-4
VfL Wolfsburg,2015/2016,33,1,0,1
VfL Wolfsburg,2015/2016,34,3,1,2
Villarreal CF,2008/2009,1,1,1,0
Villarreal CF,2008/2009,2,1,0,1
Villarreal CF,2008/2009,3,2,1,1
Villarreal CF,2008/2009,4,2,0,2
Villarreal CF,2008/2009,5,1,0,1
Villarreal CF,2008/2009,6,2,1,1
Villarreal CF,2008/2009,7,0,0,0
Villarreal CF,2008/2009,8,4,4,0
Villarreal CF,2008/2009,9,4,1,3
Villarreal CF,2008/2009,10,2,1,1
Villarreal CF,2008/2009,11,2,2,0
Villarreal CF,2008/2009,12,0,3,-3
Villarreal CF,2008/2009,13,2,1,1
Villarreal CF,2008/2009,14,3,3,0
Villarreal CF,2008/2009,15,0,1,-1
Villarreal CF,2008/2009,16,1,2,-1
Villarreal CF,2008/2009,17,0,1,-1
Villarreal CF,2008/2009,18,3,3,0
Villarreal CF,2008/2009,19,2,0,2
Villarreal CF,2008/2009,20,1,1,0
Villarreal CF,2008/2009,21,0,3,-3
Villarreal CF,2008/2009,22,2,1,1
Villarreal CF,2008/2009,23,1,1,0
Villarreal CF,2008/2009,24,2,1,1
Villarreal CF,2008/2009,25,2,2,0
Villarreal CF,2008/2009,26,1,0,1
Villarreal CF,2008/2009,27,2,3,-1
Villarreal CF,2008/2009,28,2,0,2
Villarreal CF,2008/2009,29,0,3,-3
Villarreal CF,2008/2009,30,0,2,-2
Villarreal CF,2008/2009,31,0,0,0
Villarreal CF,2008/2009,32,2,1,1
Villarreal CF,2008/2009,33,2,1,1
Villarreal CF,2008/2009,34,0,2,-2
Villarreal CF,2008/2009,35,3,3,0
Villarreal CF,2008/2009,36,3,2,1
Villarreal CF,2008/2009,37,3,1,2
Villarreal CF,2008/2009,38,3,2,1
Villarreal CF,2009/2010,1,1,1,0
Villarreal CF,2009/2010,2,1,1,0
Villarreal CF,2009/2010,3,2,3,-1
Villarreal CF,2009/2010,4,0,2,-2
Villarreal CF,2009/2010,5,0,1,-1
Villarreal CF,2009/2010,6,0,0,0
Villarreal CF,2009/2010,7,1,2,-1
Villarreal CF,2009/2010,8,2,1,1
Villarreal CF,2009/2010,9,5,0,5
Villarreal CF,2009/2010,10,2,3,-1
Villarreal CF,2009/2010,11,3,1,2
Villarreal CF,2009/2010,12,0,1,-1
Villarreal CF,2009/2010,13,3,2,1
Villarreal CF,2009/2010,14,2,1,1
Villarreal CF,2009/2010,15,2,0,2
Villarreal CF,2009/2010,16,1,1,0
Villarreal CF,2009/2010,17,1,1,0
Villarreal CF,2009/2010,18,1,4,-3
Villarreal CF,2009/2010,19,4,2,2
Villarreal CF,2009/2010,20,0,2,-2
Villarreal CF,2009/2010,21,0,1,-1
Villarreal CF,2009/2010,22,2,1,1
Villarreal CF,2009/2010,23,2,6,-4
Villarreal CF,2009/2010,24,1,0,1
Villarreal CF,2009/2010,25,0,0,0
Villarreal CF,2009/2010,26,2,0,2
Villarreal CF,2009/2010,27,0,2,-2
Villarreal CF,2009/2010,28,2,2,0
Villarreal CF,2009/2010,29,3,0,3
Villarreal CF,2009/2010,30,2,0,2
Villarreal CF,2009/2010,31,1,0,1
Villarreal CF,2009/2010,32,0,3,-3
Villarreal CF,2009/2010,33,2,1,1
Villarreal CF,2009/2010,34,2,1,1
Villarreal CF,2009/2010,35,1,4,-3
Villarreal CF,2009/2010,36,2,4,-2
Villarreal CF,2009/2010,37,2,0,2
Villarreal CF,2009/2010,38,3,3,0
Villarreal CF,2010/2011,1,0,1,-1
Villarreal CF,2010/2011,2,4,0,4
Villarreal CF,2010/2011,3,2,1,1
Villarreal CF,2010/2011,4,1,0,1
Villarreal CF,2010/2011,5,3,2,1
Villarreal CF,2010/2011,6,2,0,2
Villarreal CF,2010/2011,7,2,2,0
Villarreal CF,2010/2011,8,2,0,2
Villarreal CF,2010/2011,9,1,1,0
Villarreal CF,2010/2011,10,4,1,3
Villarreal CF,2010/2011,11,1,3,-2
Villarreal CF,2010/2011,12,1,1,0
Villarreal CF,2010/2011,13,3,0,3
Villarreal CF,2010/2011,14,1,0,1
Villarreal CF,2010/2011,15,0,1,-1
Villarreal CF,2010/2011,16,3,1,2
Villarreal CF,2010/2011,17,2,0,2
Villarreal CF,2010/2011,18,2,4,-2
Villarreal CF,2010/2011,19,4,2,2
Villarreal CF,2010/2011,20,2,1,1
Villarreal CF,2010/2011,21,1,0,1
Villarreal CF,2010/2011,22,0,1,-1
Villarreal CF,2010/2011,23,0,1,-1
Villarreal CF,2010/2011,24,1,1,0
Villarreal CF,2010/2011,25,2,2,0
Villarreal CF,2010/2011,26,1,0,1
Villarreal CF,2010/2011,27,1,3,-2
Villarreal CF,2010/2011,28,1,1,0
Villarreal CF,2010/2011,29,1,0,1
Villarreal CF,2010/2011,30,0,1,-1
Villarreal CF,2010/2011,31,0,5,-5
Villarreal CF,2010/2011,32,1,0,1
Villarreal CF,2010/2011,33,2,3,-1
Villarreal CF,2010/2011,34,2,1,1
Villarreal CF,2010/2011,35,0,0,0
Villarreal CF,2010/2011,36,0,0,0
Villarreal CF,2010/2011,37,1,3,-2
Villarreal CF,2010/2011,38,0,1,-1
Villarreal CF,2011/2012,1,3,0,3
Villarreal CF,2011/2012,2,0,5,-5
Villarreal CF,2011/2012,3,2,2,0
Villarreal CF,2011/2012,4,0,1,-1
Villarreal CF,2011/2012,5,2,0,2
Villarreal CF,2011/2012,6,1,1,0
Villarreal CF,2011/2012,7,2,2,0
Villarreal CF,2011/2012,8,0,0,0
Villarreal CF,2011/2012,9,0,3,-3
Villarreal CF,2011/2012,10,0,3,-3
Villarreal CF,2011/2012,11,2,0,2
Villarreal CF,2011/2012,12,0,0,0
Villarreal CF,2011/2012,13,1,0,1
Villarreal CF,2011/2012,14,1,2,-1
Villarreal CF,2011/2012,15,0,1,-1
Villarreal CF,2011/2012,16,1,1,0
Villarreal CF,2011/2012,17,1,2,-1
Villarreal CF,2011/2012,18,2,2,0
Villarreal CF,2011/2012,19,0,3,-3
Villarreal CF,2011/2012,20,3,2,1
Villarreal CF,2011/2012,21,0,0,0
Villarreal CF,2011/2012,22,2,1,1
Villarreal CF,2011/2012,23,3,1,2
Villarreal CF,2011/2012,24,0,4,-4
Villarreal CF,2011/2012,25,2,2,0
Villarreal CF,2011/2012,26,1,2,-1
Villarreal CF,2011/2012,27,1,2,-1
Villarreal CF,2011/2012,28,0,1,-1
Villarreal CF,2011/2012,29,1,1,0
Villarreal CF,2011/2012,30,2,0,2
Villarreal CF,2011/2012,31,0,0,0
Villarreal CF,2011/2012,32,1,3,-2
Villarreal CF,2011/2012,33,2,1,1
Villarreal CF,2011/2012,34,1,1,0
Villarreal CF,2011/2012,35,1,1,0
Villarreal CF,2011/2012,36,1,1,0
Villarreal CF,2011/2012,37,0,1,-1
Villarreal CF,2011/2012,38,0,1,-1
Villarreal CF,2013/2014,1,3,2,1
Villarreal CF,2013/2014,2,2,1,1
Villarreal CF,2013/2014,3,3,0,3
Villarreal CF,2013/2014,4,2,2,0
Villarreal CF,2013/2014,5,0,0,0
Villarreal CF,2013/2014,6,2,1,1
Villarreal CF,2013/2014,7,0,1,-1
Villarreal CF,2013/2014,8,3,0,3
Villarreal CF,2013/2014,9,0,2,-2
Villarreal CF,2013/2014,10,4,1,3
Villarreal CF,2013/2014,11,0,2,-2
Villarreal CF,2013/2014,12,1,0,1
Villarreal CF,2013/2014,13,1,1,0
Villarreal CF,2013/2014,14,3,0,3
Villarreal CF,2013/2014,15,1,1,0
Villarreal CF,2013/2014,16,1,2,-1
Villarreal CF,2013/2014,17,1,2,-1
Villarreal CF,2013/2014,18,5,2,3
Villarreal CF,2013/2014,19,5,1,4
Villarreal CF,2013/2014,20,2,0,2
Villarreal CF,2013/2014,21,0,1,-1
Villarreal CF,2013/2014,22,3,1,2
Villarreal CF,2013/2014,23,2,4,-2
Villarreal CF,2013/2014,24,0,2,-2
Villarreal CF,2013/2014,25,2,1,1
Villarreal CF,2013/2014,26,1,1,0
Villarreal CF,2013/2014,27,0,2,-2
Villarreal CF,2013/2014,28,1,1,0
Villarreal CF,2013/2014,29,1,2,-1
Villarreal CF,2013/2014,30,1,0,1
Villarreal CF,2013/2014,31,1,1,0
Villarreal CF,2013/2014,32,0,1,-1
Villarreal CF,2013/2014,33,1,0,1
Villarreal CF,2013/2014,34,0,2,-2
Villarreal CF,2013/2014,35,2,3,-1
Villarreal CF,2013/2014,36,0,0,0
Villarreal CF,2013/2014,37,4,0,4
Villarreal CF,2013/2014,38,2,1,1
Villarreal CF,2014/2015,1,2,0,2
Villarreal CF,2014/2015,2,0,1,-1
Villarreal CF,2014/2015,3,0,0,0
Villarreal CF,2014/2015,4,4,2,2
Villarreal CF,2014/2015,5,1,1,0
Villarreal CF,2014/2015,6,0,2,-2
Villarreal CF,2014/2015,7,3,1,2
Villarreal CF,2014/2015,8,2,0,2
Villarreal CF,2014/2015,9,1,2,-1
Villarreal CF,2014/2015,10,1,3,-2
Villarreal CF,2014/2015,11,1,1,0
Villarreal CF,2014/2015,12,2,1,1
Villarreal CF,2014/2015,13,2,0,2
Villarreal CF,2014/2015,14,4,0,4
Villarreal CF,2014/2015,15,1,0,1
Villarreal CF,2014/2015,16,3,0,3
Villarreal CF,2014/2015,17,2,2,0
Villarreal CF,2014/2015,18,1,1,0
Villarreal CF,2014/2015,19,2,0,2
Villarreal CF,2014/2015,20,1,0,1
Villarreal CF,2014/2015,21,2,3,-1
Villarreal CF,2014/2015,22,2,0,2
Villarreal CF,2014/2015,23,0,2,-2
Villarreal CF,2014/2015,24,1,0,1
Villarreal CF,2014/2015,25,1,1,0
Villarreal CF,2014/2015,26,4,1,3
Villarreal CF,2014/2015,27,0,0,0
Villarreal CF,2014/2015,28,0,2,-2
Villarreal CF,2014/2015,29,0,0,0
Villarreal CF,2014/2015,30,0,3,-3
Villarreal CF,2014/2015,31,1,1,0
Villarreal CF,2014/2015,32,0,0,0
Villarreal CF,2014/2015,33,0,0,0
Villarreal CF,2014/2015,34,0,1,-1
Villarreal CF,2014/2015,35,1,1,0
Villarreal CF,2014/2015,36,1,0,1
Villarreal CF,2014/2015,37,2,1,1
Villarreal CF,2014/2015,38,0,4,-4
Villarreal CF,2015/2016,1,1,1,0
Villarreal CF,2015/2016,2,3,1,2
Villarreal CF,2015/2016,3,3,1,2
Villarreal CF,2015/2016,4,3,1,2
Villarreal CF,2015/2016,5,1,0,1
Villarreal CF,2015/2016,6,1,0,1
Villarreal CF,2015/2016,7,0,1,-1
Villarreal CF,2015/2016,8,1,2,-1
Villarreal CF,2015/2016,9,0,0,0
Villarreal CF,2015/2016,10,2,1,1
Villarreal CF,2015/2016,11,0,3,-3
Villarreal CF,2015/2016,12,1,1,0
Villarreal CF,2015/2016,13,0,2,-2
Villarreal CF,2015/2016,14,2,1,1
Villarreal CF,2015/2016,15,1,0,1
Villarreal CF,2015/2016,16,2,0,2
Villarreal CF,2015/2016,17,1,0,1
Villarreal CF,2015/2016,18,2,1,1
Villarreal CF,2015/2016,19,2,0,2
Villarreal CF,2015/2016,20,0,0,0
Villarreal CF,2015/2016,21,2,2,0
Villarreal CF,2015/2016,22,1,0,1
Villarreal CF,2015/2016,23,0,0,0
Villarreal CF,2015/2016,24,1,0,1
Villarreal CF,2015/2016,25,0,0,0
Villarreal CF,2015/2016,26,3,0,3
Villarreal CF,2015/2016,27,0,0,0
Villarreal CF,2015/2016,28,0,1,-1
Villarreal CF,2015/2016,29,2,4,-2
Villarreal CF,2015/2016,30,2,2,0
Villarreal CF,2015/2016,31,2,1,1
Villarreal CF,2015/2016,32,2,0,2
Villarreal CF,2015/2016,33,1,2,-1
Villarreal CF,2015/2016,34,0,3,-3
Villarreal CF,2015/2016,35,0,0,0
Villarreal CF,2015/2016,36,2,0,2
Villarreal CF,2015/2016,37,0,2,-2
Villarreal CF,2015/2016,38,0,2,-2
Vitesse,2008/2009,1,0,4,-4
Vitesse,2008/2009,2,0,1,-1
Vitesse,2008/2009,3,1,1,0
Vitesse,2008/2009,4,0,3,-3
Vitesse,2008/2009,5,2,2,0
Vitesse,2008/2009,6,1,3,-2
Vitesse,2008/2009,7,0,2,-2
Vitesse,2008/2009,8,2,0,2
Vitesse,2008/2009,9,3,1,2
Vitesse,2008/2009,10,0,0,0
Vitesse,2008/2009,11,1,1,0
Vitesse,2008/2009,12,0,4,-4
Vitesse,2008/2009,13,1,1,0
Vitesse,2008/2009,14,0,3,-3
Vitesse,2008/2009,15,1,1,0
Vitesse,2008/2009,16,0,2,-2
Vitesse,2008/2009,17,3,1,2
Vitesse,2008/2009,18,1,2,-1
Vitesse,2008/2009,19,0,0,0
Vitesse,2008/2009,20,2,0,2
Vitesse,2008/2009,21,1,0,1
Vitesse,2008/2009,22,4,1,3
Vitesse,2008/2009,23,0,0,0
Vitesse,2008/2009,24,3,0,3
Vitesse,2008/2009,25,2,2,0
Vitesse,2008/2009,26,0,1,-1
Vitesse,2008/2009,27,0,3,-3
Vitesse,2008/2009,28,0,2,-2
Vitesse,2008/2009,29,0,0,0
Vitesse,2008/2009,30,3,2,1
Vitesse,2008/2009,31,2,1,1
Vitesse,2008/2009,32,6,1,5
Vitesse,2008/2009,33,1,0,1
Vitesse,2008/2009,34,1,3,-2
Vitesse,2009/2010,1,1,3,-2
Vitesse,2009/2010,2,0,0,0
Vitesse,2009/2010,3,0,1,-1
Vitesse,2009/2010,4,1,3,-2
Vitesse,2009/2010,5,4,3,1
Vitesse,2009/2010,6,2,2,0
Vitesse,2009/2010,7,3,1,2
Vitesse,2009/2010,8,0,1,-1
Vitesse,2009/2010,9,2,0,2
Vitesse,2009/2010,10,0,4,-4
Vitesse,2009/2010,11,0,2,-2
Vitesse,2009/2010,12,0,1,-1
Vitesse,2009/2010,13,2,0,2
Vitesse,2009/2010,14,0,1,-1
Vitesse,2009/2010,15,1,5,-4
Vitesse,2009/2010,16,2,1,1
Vitesse,2009/2010,17,2,2,0
Vitesse,2009/2010,18,1,2,-1
Vitesse,2009/2010,19,2,1,1
Vitesse,2009/2010,20,0,0,0
Vitesse,2009/2010,21,1,1,0
Vitesse,2009/2010,22,0,2,-2
Vitesse,2009/2010,23,1,2,-1
Vitesse,2009/2010,24,0,4,-4
Vitesse,2009/2010,25,0,3,-3
Vitesse,2009/2010,26,1,1,0
Vitesse,2009/2010,27,0,1,-1
Vitesse,2009/2010,28,1,2,-1
Vitesse,2009/2010,29,2,1,1
Vitesse,2009/2010,30,3,0,3
Vitesse,2009/2010,31,1,4,-3
Vitesse,2009/2010,32,1,1,0
Vitesse,2009/2010,33,2,5,-3
Vitesse,2009/2010,34,2,2,0
Vitesse,2010/2011,1,3,1,2
Vitesse,2010/2011,2,2,4,-2
Vitesse,2010/2011,3,0,3,-3
Vitesse,2010/2011,4,0,4,-4
Vitesse,2010/2011,5,1,2,-1
Vitesse,2010/2011,6,0,0,0
Vitesse,2010/2011,7,2,0,2
Vitesse,2010/2011,8,0,0,0
Vitesse,2010/2011,9,1,4,-3
Vitesse,2010/2011,10,1,4,-3
Vitesse,2010/2011,11,0,2,-2
Vitesse,2010/2011,12,0,0,0
Vitesse,2010/2011,13,1,1,0
Vitesse,2010/2011,14,5,1,4
Vitesse,2010/2011,15,2,0,2
Vitesse,2010/2011,16,1,1,0
Vitesse,2010/2011,17,1,4,-3
Vitesse,2010/2011,18,0,1,-1
Vitesse,2010/2011,19,1,1,0
Vitesse,2010/2011,20,0,1,-1
Vitesse,2010/2011,21,5,2,3
Vitesse,2010/2011,22,1,1,0
Vitesse,2010/2011,23,0,1,-1
Vitesse,2010/2011,24,2,0,2
Vitesse,2010/2011,25,1,6,-5
Vitesse,2010/2011,26,2,0,2
Vitesse,2010/2011,27,1,1,0
Vitesse,2010/2011,28,1,3,-2
Vitesse,2010/2011,29,2,1,1
Vitesse,2010/2011,30,0,1,-1
Vitesse,2010/2011,31,2,1,1
Vitesse,2010/2011,32,2,4,-2
Vitesse,2010/2011,33,1,2,-1
Vitesse,2010/2011,34,1,4,-3
Vitesse,2011/2012,1,0,0,0
Vitesse,2011/2012,2,4,0,4
Vitesse,2011/2012,3,2,1,1
Vitesse,2011/2012,4,1,4,-3
Vitesse,2011/2012,5,0,4,-4
Vitesse,2011/2012,6,5,0,5
Vitesse,2011/2012,7,2,0,2
Vitesse,2011/2012,8,1,1,0
Vitesse,2011/2012,9,1,0,1
Vitesse,2011/2012,10,1,1,0
Vitesse,2011/2012,11,1,0,1
Vitesse,2011/2012,12,0,1,-1
Vitesse,2011/2012,13,0,4,-4
Vitesse,2011/2012,14,0,0,0
Vitesse,2011/2012,15,4,0,4
Vitesse,2011/2012,16,0,0,0
Vitesse,2011/2012,17,1,0,1
Vitesse,2011/2012,18,0,1,-1
Vitesse,2011/2012,19,1,3,-2
Vitesse,2011/2012,20,1,0,1
Vitesse,2011/2012,21,1,3,-2
Vitesse,2011/2012,22,1,4,-3
Vitesse,2011/2012,23,0,1,-1
Vitesse,2011/2012,24,2,0,2
Vitesse,2011/2012,25,3,1,2
Vitesse,2011/2012,26,2,0,2
Vitesse,2011/2012,27,1,3,-2
Vitesse,2011/2012,28,2,2,0
Vitesse,2011/2012,29,3,1,2
Vitesse,2011/2012,30,1,0,1
Vitesse,2011/2012,31,1,1,0
Vitesse,2011/2012,32,3,2,1
Vitesse,2011/2012,33,2,2,0
Vitesse,2011/2012,34,1,3,-2
Vitesse,2012/2013,1,2,2,0
Vitesse,2012/2013,2,1,0,1
Vitesse,2012/2013,3,2,0,2
Vitesse,2012/2013,4,1,0,1
Vitesse,2012/2013,5,3,0,3
Vitesse,2012/2013,6,1,1,0
Vitesse,2012/2013,7,2,1,1
Vitesse,2012/2013,8,3,3,0
Vitesse,2012/2013,9,3,0,3
Vitesse,2012/2013,10,1,2,-1
Vitesse,2012/2013,11,2,0,2
Vitesse,2012/2013,12,0,0,0
Vitesse,2012/2013,13,4,1,3
Vitesse,2012/2013,14,2,1,1
Vitesse,2012/2013,15,3,0,3
Vitesse,2012/2013,16,1,3,-2
Vitesse,2012/2013,17,2,2,0
Vitesse,2012/2013,18,1,2,-1
Vitesse,2012/2013,19,1,4,-3
Vitesse,2012/2013,20,3,2,1
Vitesse,2012/2013,21,1,2,-1
Vitesse,2012/2013,22,2,2,0
Vitesse,2012/2013,23,2,0,2
Vitesse,2012/2013,24,5,3,2
Vitesse,2012/2013,25,2,0,2
Vitesse,2012/2013,26,1,0,1
Vitesse,2012/2013,27,4,0,4
Vitesse,2012/2013,28,2,1,1
Vitesse,2012/2013,29,3,0,3
Vitesse,2012/2013,30,3,3,0
Vitesse,2012/2013,31,0,2,-2
Vitesse,2012/2013,32,3,1,2
Vitesse,2012/2013,33,2,3,-1
Vitesse,2012/2013,34,0,1,-1
Vitesse,2013/2014,1,3,1,2
Vitesse,2013/2014,2,2,4,-2
Vitesse,2013/2014,3,1,1,0
Vitesse,2013/2014,4,1,0,1
Vitesse,2013/2014,5,1,1,0
Vitesse,2013/2014,6,1,2,-1
Vitesse,2013/2014,7,3,0,3
Vitesse,2013/2014,8,3,2,1
Vitesse,2013/2014,9,1,2,-1
Vitesse,2013/2014,10,3,2,1
Vitesse,2013/2014,11,2,2,0
Vitesse,2013/2014,12,1,0,1
Vitesse,2013/2014,13,3,1,2
Vitesse,2013/2014,14,3,0,3
Vitesse,2013/2014,15,3,0,3
Vitesse,2013/2014,16,6,2,4
Vitesse,2013/2014,17,3,2,1
Vitesse,2013/2014,18,2,2,0
Vitesse,2013/2014,19,2,1,1
Vitesse,2013/2014,20,1,1,0
Vitesse,2013/2014,21,1,1,0
Vitesse,2013/2014,22,0,2,-2
Vitesse,2013/2014,23,0,0,0
Vitesse,2013/2014,24,0,2,-2
Vitesse,2013/2014,25,3,1,2
Vitesse,2013/2014,26,3,0,3
Vitesse,2013/2014,27,2,1,1
Vitesse,2013/2014,28,1,2,-1
Vitesse,2013/2014,29,1,3,-2
Vitesse,2013/2014,30,2,2,0
Vitesse,2013/2014,31,1,1,0
Vitesse,2013/2014,32,3,4,-1
Vitesse,2013/2014,33,2,2,0
Vitesse,2013/2014,34,1,2,-1
Vitesse,2014/2015,1,1,4,-3
Vitesse,2014/2015,2,2,2,0
Vitesse,2014/2015,3,1,2,-1
Vitesse,2014/2015,4,0,2,-2
Vitesse,2014/2015,5,3,1,2
Vitesse,2014/2015,6,1,1,0
Vitesse,2014/2015,7,6,2,4
Vitesse,2014/2015,8,6,1,5
Vitesse,2014/2015,9,4,1,3
Vitesse,2014/2015,10,2,2,0
Vitesse,2014/2015,11,1,3,-2
Vitesse,2014/2015,12,0,0,0
Vitesse,2014/2015,13,0,1,-1
Vitesse,2014/2015,14,2,2,0
Vitesse,2014/2015,15,2,2,0
Vitesse,2014/2015,16,1,1,0
Vitesse,2014/2015,17,3,0,3
Vitesse,2014/2015,18,0,1,-1
Vitesse,2014/2015,19,1,4,-3
Vitesse,2014/2015,20,1,0,1
Vitesse,2014/2015,21,2,0,2
Vitesse,2014/2015,22,1,0,1
Vitesse,2014/2015,23,2,0,2
Vitesse,2014/2015,24,2,1,1
Vitesse,2014/2015,25,2,1,1
Vitesse,2014/2015,26,1,1,0
Vitesse,2014/2015,27,3,1,2
Vitesse,2014/2015,28,2,0,2
Vitesse,2014/2015,29,1,1,0
Vitesse,2014/2015,30,3,1,2
Vitesse,2014/2015,31,3,0,3
Vitesse,2014/2015,32,0,1,-1
Vitesse,2014/2015,33,4,1,3
Vitesse,2014/2015,34,3,3,0
Vitesse,2015/2016,1,1,1,0
Vitesse,2015/2016,2,3,0,3
Vitesse,2015/2016,3,0,2,-2
Vitesse,2015/2016,4,4,1,3
Vitesse,2015/2016,5,1,2,-1
Vitesse,2015/2016,6,3,0,3
Vitesse,2015/2016,7,0,0,0
Vitesse,2015/2016,8,5,0,5
Vitesse,2015/2016,9,5,1,4
Vitesse,2015/2016,10,1,3,-2
Vitesse,2015/2016,11,3,0,3
Vitesse,2015/2016,12,0,2,-2
Vitesse,2015/2016,13,2,2,0
Vitesse,2015/2016,14,1,0,1
Vitesse,2015/2016,15,0,1,-1
Vitesse,2015/2016,16,1,1,0
Vitesse,2015/2016,17,5,1,4
Vitesse,2015/2016,18,2,0,2
Vitesse,2015/2016,19,0,1,-1
Vitesse,2015/2016,20,1,1,0
Vitesse,2015/2016,21,0,0,0
Vitesse,2015/2016,22,0,1,-1
Vitesse,2015/2016,23,3,0,3
Vitesse,2015/2016,24,2,2,0
Vitesse,2015/2016,25,0,1,-1
Vitesse,2015/2016,26,2,1,1
Vitesse,2015/2016,27,0,2,-2
Vitesse,2015/2016,28,3,0,3
Vitesse,2015/2016,29,1,2,-1
Vitesse,2015/2016,30,2,2,0
Vitesse,2015/2016,31,1,1,0
Vitesse,2015/2016,32,0,2,-2
Vitesse,2015/2016,33,1,3,-2
Vitesse,2015/2016,34,2,2,0
Vitória Guimarães,2008/2009,1,1,1,0
Vitória Guimarães,2008/2009,2,1,0,1
Vitória Guimarães,2008/2009,3,0,2,-2
Vitória Guimarães,2008/2009,4,3,1,2
Vitória Guimarães,2008/2009,5,0,0,0
Vitória Guimarães,2008/2009,6,1,1,0
Vitória Guimarães,2008/2009,7,1,2,-1
Vitória Guimarães,2008/2009,8,0,2,-2
Vitória Guimarães,2008/2009,9,0,0,0
Vitória Guimarães,2008/2009,10,0,2,-2
Vitória Guimarães,2008/2009,11,1,0,1
Vitória Guimarães,2008/2009,12,0,0,0
Vitória Guimarães,2008/2009,13,4,2,2
Vitória Guimarães,2008/2009,14,0,0,0
Vitória Guimarães,2008/2009,15,1,2,-1
Vitória Guimarães,2008/2009,16,4,2,2
Vitória Guimarães,2008/2009,17,2,1,1
Vitória Guimarães,2008/2009,18,0,3,-3
Vitória Guimarães,2008/2009,19,0,1,-1
Vitória Guimarães,2008/2009,20,0,1,-1
Vitória Guimarães,2008/2009,21,3,1,2
Vitória Guimarães,2008/2009,22,1,0,1
Vitória Guimarães,2008/2009,23,1,3,-2
Vitória Guimarães,2008/2009,24,1,1,0
Vitória Guimarães,2008/2009,25,1,2,-1
Vitória Guimarães,2008/2009,26,2,2,0
Vitória Guimarães,2008/2009,27,1,0,1
Vitória Guimarães,2008/2009,28,0,1,-1
Vitória Guimarães,2008/2009,29,0,1,-1
Vitória Guimarães,2008/2009,30,3,2,1
Vitória Guimarães,2009/2010,1,0,0,0
